a,b,same_cat,is_d23_pnl,is_d23_n,is_d23_w,oos_d4_pnl,oos_d4_n,oos_d4_w
MICROCHIP_OVAL,PANEL_1X2,0,23225.0,21,17,-8680.0,7,4
MICROCHIP_OVAL,PANEL_2X2,0,-14665.0,14,8,4075.0,9,7
MICROCHIP_OVAL,PANEL_1X4,0,4685.0,14,10,-3945.0,7,4
MICROCHIP_OVAL,PANEL_2X4,0,26220.0,22,17,-10295.0,7,5
MICROCHIP_OVAL,PANEL_4X4,0,20280.0,18,15,2995.0,13,10
MICROCHIP_OVAL,OXYGEN_SHAKE_MORNING_BREATH,0,13500.0,18,14,-7685.0,6,3
MICROCHIP_OVAL,OXYGEN_SHAKE_EVENING_BREATH,0,-3465.0,15,11,-2340.0,8,7
MICROCHIP_OVAL,OXYGEN_SHAKE_MINT,0,19080.0,19,14,-3380.0,9,8
MICROCHIP_OVAL,OXYGEN_SHAKE_CHOCOLATE,0,9985.0,18,15,-22220.0,5,3
MICROCHIP_OVAL,OXYGEN_SHAKE_GARLIC,0,-5145.0,17,12,-23635.0,4,2
MICROCHIP_OVAL,SNACKPACK_CHOCOLATE,0,240.0,16,11,10205.0,16,14
MICROCHIP_OVAL,SNACKPACK_VANILLA,0,20840.0,23,18,-4280.0,8,5
MICROCHIP_OVAL,SNACKPACK_PISTACHIO,0,19725.0,21,17,-1565.0,8,6
MICROCHIP_OVAL,SNACKPACK_STRAWBERRY,0,8475.0,18,16,-6550.0,8,6
MICROCHIP_OVAL,SNACKPACK_RASPBERRY,0,11885.0,17,13,3655.0,11,8
MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,1,-18665.0,14,11,20140.0,9,8
MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,1,28385.0,19,17,10940.0,7,5
MICROCHIP_SQUARE,PEBBLES_XS,0,-22175.0,13,6,24340.0,13,10
MICROCHIP_SQUARE,PEBBLES_S,0,4205.0,18,13,23625.0,11,10
MICROCHIP_SQUARE,PEBBLES_M,0,14910.0,20,17,22565.0,10,8
MICROCHIP_SQUARE,PEBBLES_L,0,-5385.0,16,10,16645.0,9,7
MICROCHIP_SQUARE,PEBBLES_XL,0,38825.0,21,17,19495.0,11,8
MICROCHIP_SQUARE,ROBOT_VACUUMING,0,-2815.0,16,11,21605.0,11,10
MICROCHIP_SQUARE,ROBOT_MOPPING,0,4400.0,16,12,19420.0,10,9
MICROCHIP_SQUARE,ROBOT_DISHES,0,24215.0,19,14,6095.0,9,6
MICROCHIP_SQUARE,ROBOT_LAUNDRY,0,2000.0,15,11,14985.0,7,6
MICROCHIP_SQUARE,ROBOT_IRONING,0,-13635.0,16,12,10850.0,9,7
MICROCHIP_SQUARE,UV_VISOR_YELLOW,0,13385.0,16,11,9380.0,9,7
MICROCHIP_SQUARE,UV_VISOR_AMBER,0,-8620.0,20,15,11675.0,7,6
MICROCHIP_SQUARE,UV_VISOR_ORANGE,0,-10710.0,11,5,15550.0,11,8
MICROCHIP_SQUARE,UV_VISOR_RED,0,1200.0,17,11,-6200.0,6,3
MICROCHIP_SQUARE,UV_VISOR_MAGENTA,0,-3205.0,14,10,5975.0,9,7
MICROCHIP_SQUARE,TRANSLATOR_SPACE_GRAY,0,-155.0,15,10,26375.0,12,11
MICROCHIP_SQUARE,TRANSLATOR_ASTRO_BLACK,0,-23250.0,12,9,7180.0,7,4
MICROCHIP_SQUARE,TRANSLATOR_ECLIPSE_CHARCOAL,0,150.0,18,13,4390.0,7,4
MICROCHIP_SQUARE,TRANSLATOR_GRAPHITE_MIST,0,7835.0,18,13,-5365.0,6,3
MICROCHIP_SQUARE,TRANSLATOR_VOID_BLUE,0,10790.0,16,11,21305.0,10,8
MICROCHIP_SQUARE,PANEL_1X2,0,-7690.0,16,11,8135.0,10,7
MICROCHIP_SQUARE,PANEL_2X2,0,7380.0,17,12,19310.0,13,11
MICROCHIP_SQUARE,PANEL_1X4,0,-10990.0,15,9,12170.0,9,7
MICROCHIP_SQUARE,PANEL_2X4,0,-5270.0,13,8,22905.0,15,13
MICROCHIP_SQUARE,PANEL_4X4,0,1510.0,18,14,9970.0,11,8
MICROCHIP_SQUARE,OXYGEN_SHAKE_MORNING_BREATH,0,-13245.0,16,11,25900.0,14,13
MICROCHIP_SQUARE,OXYGEN_SHAKE_EVENING_BREATH,0,8560.0,17,13,8355.0,9,6
MICROCHIP_SQUARE,OXYGEN_SHAKE_MINT,0,2225.0,15,9,1785.0,7,5
MICROCHIP_SQUARE,OXYGEN_SHAKE_CHOCOLATE,0,4115.0,18,16,3870.0,7,5
MICROCHIP_SQUARE,OXYGEN_SHAKE_GARLIC,0,18140.0,19,14,11110.0,9,6
MICROCHIP_SQUARE,SNACKPACK_CHOCOLATE,0,1160.0,18,14,9280.0,9,6
MICROCHIP_SQUARE,SNACKPACK_VANILLA,0,-1020.0,15,12,20420.0,10,8
MICROCHIP_SQUARE,SNACKPACK_PISTACHIO,0,-3410.0,15,12,17740.0,10,7
MICROCHIP_SQUARE,SNACKPACK_STRAWBERRY,0,13650.0,18,14,17295.0,10,7
MICROCHIP_SQUARE,SNACKPACK_RASPBERRY,0,13445.0,17,13,19895.0,11,9
MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,1,19140.0,17,14,15310.0,11,10
MICROCHIP_RECTANGLE,PEBBLES_XS,0,63360.0,32,31,2145.0,10,8
MICROCHIP_RECTANGLE,PEBBLES_S,0,3020.0,16,10,18275.0,13,11
MICROCHIP_RECTANGLE,PEBBLES_M,0,5460.0,20,15,13175.0,14,12
MICROCHIP_RECTANGLE,PEBBLES_L,0,-6110.0,15,9,7735.0,12,9
MICROCHIP_RECTANGLE,PEBBLES_XL,0,28000.0,20,15,22880.0,13,12
MICROCHIP_RECTANGLE,ROBOT_VACUUMING,0,6525.0,17,13,9700.0,9,8
MICROCHIP_RECTANGLE,ROBOT_MOPPING,0,-14585.0,14,9,27240.0,16,15
MICROCHIP_RECTANGLE,ROBOT_DISHES,0,35945.0,31,29,19370.0,12,10
MICROCHIP_RECTANGLE,ROBOT_LAUNDRY,0,17350.0,25,20,4660.0,13,10
MICROCHIP_RECTANGLE,ROBOT_IRONING,0,27490.0,24,20,-6410.0,4,2
MICROCHIP_RECTANGLE,UV_VISOR_YELLOW,0,20970.0,22,18,-735.0,10,7
MICROCHIP_RECTANGLE,UV_VISOR_AMBER,0,31555.0,28,23,495.0,9,6
MICROCHIP_RECTANGLE,UV_VISOR_ORANGE,0,7620.0,19,15,9810.0,7,6
MICROCHIP_RECTANGLE,UV_VISOR_RED,0,15180.0,18,13,4010.0,9,7
MICROCHIP_RECTANGLE,UV_VISOR_MAGENTA,0,6600.0,17,13,10205.0,13,11
MICROCHIP_RECTANGLE,TRANSLATOR_SPACE_GRAY,0,43790.0,35,31,12225.0,14,13
MICROCHIP_RECTANGLE,TRANSLATOR_ASTRO_BLACK,0,24515.0,21,17,13990.0,12,9
MICROCHIP_RECTANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,0,25945.0,21,17,7705.0,9,7
MICROCHIP_RECTANGLE,TRANSLATOR_GRAPHITE_MIST,0,11490.0,16,12,-2855.0,9,6
MICROCHIP_RECTANGLE,TRANSLATOR_VOID_BLUE,0,4775.0,18,12,34075.0,20,19
MICROCHIP_RECTANGLE,PANEL_1X2,0,8735.0,16,12,15225.0,14,13
MICROCHIP_RECTANGLE,PANEL_2X2,0,-1375.0,20,15,-3610.0,8,5
MICROCHIP_RECTANGLE,PANEL_1X4,0,18045.0,19,15,530.0,11,8
MICROCHIP_RECTANGLE,PANEL_2X4,0,4045.0,17,12,22515.0,17,16
MICROCHIP_RECTANGLE,PANEL_4X4,0,36600.0,25,22,-14190.0,6,3
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MORNING_BREATH,0,27160.0,17,13,11860.0,13,11
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_EVENING_BREATH,0,21190.0,25,22,9875.0,10,7
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MINT,0,29645.0,24,22,-16890.0,7,5
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_CHOCOLATE,0,27905.0,24,20,10225.0,13,11
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_GARLIC,0,11700.0,25,22,25830.0,14,11
MICROCHIP_RECTANGLE,SNACKPACK_CHOCOLATE,0,23220.0,26,24,-7065.0,7,4
MICROCHIP_RECTANGLE,SNACKPACK_VANILLA,0,13525.0,19,14,19060.0,16,14
MICROCHIP_RECTANGLE,SNACKPACK_PISTACHIO,0,22015.0,24,20,195.0,7,5
MICROCHIP_RECTANGLE,SNACKPACK_STRAWBERRY,0,12335.0,19,14,16875.0,14,13
MICROCHIP_RECTANGLE,SNACKPACK_RASPBERRY,0,25445.0,25,21,1905.0,9,7
MICROCHIP_TRIANGLE,PEBBLES_XS,0,10425.0,16,11,27065.0,14,13
MICROCHIP_TRIANGLE,PEBBLES_S,0,25700.0,16,13,30215.0,12,10
MICROCHIP_TRIANGLE,PEBBLES_M,0,40420.0,23,20,28370.0,15,14
MICROCHIP_TRIANGLE,PEBBLES_L,0,43810.0,21,18,23415.0,15,13
MICROCHIP_TRIANGLE,PEBBLES_XL,0,23025.0,17,14,-17740.0,8,5
MICROCHIP_TRIANGLE,ROBOT_VACUUMING,0,25690.0,18,15,37370.0,20,19
MICROCHIP_TRIANGLE,ROBOT_MOPPING,0,12655.0,18,14,20285.0,10,10
MICROCHIP_TRIANGLE,ROBOT_DISHES,0,30315.0,21,17,30855.0,17,15
MICROCHIP_TRIANGLE,ROBOT_LAUNDRY,0,57285.0,26,26,30405.0,16,15
MICROCHIP_TRIANGLE,ROBOT_IRONING,0,-3125.0,15,11,12530.0,11,9
MICROCHIP_TRIANGLE,UV_VISOR_YELLOW,0,40055.0,23,21,18495.0,12,10
MICROCHIP_TRIANGLE,UV_VISOR_AMBER,0,9830.0,15,12,16250.0,11,10
MICROCHIP_TRIANGLE,UV_VISOR_ORANGE,0,31640.0,22,19,6000.0,7,5
MICROCHIP_TRIANGLE,UV_VISOR_RED,0,19770.0,19,15,10395.0,11,9
MICROCHIP_TRIANGLE,UV_VISOR_MAGENTA,0,30665.0,19,16,17845.0,12,11
MICROCHIP_TRIANGLE,TRANSLATOR_SPACE_GRAY,0,20070.0,19,15,26835.0,13,12
MICROCHIP_TRIANGLE,TRANSLATOR_ASTRO_BLACK,0,38110.0,22,21,21005.0,15,15
MICROCHIP_TRIANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,0,29995.0,23,18,26170.0,17,16
MICROCHIP_TRIANGLE,TRANSLATOR_GRAPHITE_MIST,0,49945.0,29,27,21065.0,14,13
MICROCHIP_TRIANGLE,TRANSLATOR_VOID_BLUE,0,39255.0,22,18,20060.0,16,15
MICROCHIP_TRIANGLE,PANEL_1X2,0,17825.0,18,14,7235.0,10,7
MICROCHIP_TRIANGLE,PANEL_2X2,0,25410.0,17,13,24695.0,16,14
MICROCHIP_TRIANGLE,PANEL_1X4,0,4820.0,15,12,18330.0,12,11
MICROCHIP_TRIANGLE,PANEL_2X4,0,32935.0,23,20,17625.0,12,10
MICROCHIP_TRIANGLE,PANEL_4X4,0,26485.0,18,14,10550.0,12,10
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MORNING_BREATH,0,26840.0,19,15,8840.0,9,6
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_EVENING_BREATH,0,38795.0,22,20,15560.0,12,11
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_MINT,0,42635.0,25,23,1205.0,8,6
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_CHOCOLATE,0,33590.0,20,19,-8650.0,5,3
MICROCHIP_TRIANGLE,OXYGEN_SHAKE_GARLIC,0,37350.0,21,18,700.0,9,7
MICROCHIP_TRIANGLE,SNACKPACK_CHOCOLATE,0,18545.0,15,10,23245.0,16,15
MICROCHIP_TRIANGLE,SNACKPACK_VANILLA,0,37790.0,25,22,14760.0,15,13
MICROCHIP_TRIANGLE,SNACKPACK_PISTACHIO,0,38005.0,22,21,21160.0,16,15
MICROCHIP_TRIANGLE,SNACKPACK_STRAWBERRY,0,47375.0,23,23,15530.0,13,12
MICROCHIP_TRIANGLE,SNACKPACK_RASPBERRY,0,36670.0,21,19,18550.0,12,10
PEBBLES_XS,PEBBLES_S,1,14275.0,15,11,27055.0,16,15
PEBBLES_XS,PEBBLES_M,1,-5355.0,14,7,21420.0,13,10
PEBBLES_XS,PEBBLES_L,1,-11855.0,15,8,22240.0,12,12
PEBBLES_XS,PEBBLES_XL,1,60110.0,25,20,-10460.0,8,5
PEBBLES_XS,ROBOT_VACUUMING,0,13310.0,14,11,23565.0,13,12
PEBBLES_XS,ROBOT_MOPPING,0,-1425.0,20,14,1590.0,10,7
PEBBLES_XS,ROBOT_DISHES,0,24700.0,23,19,14235.0,13,10
PEBBLES_XS,ROBOT_LAUNDRY,0,10925.0,20,16,5770.0,12,8
PEBBLES_XS,ROBOT_IRONING,0,23670.0,20,17,18185.0,13,12
PEBBLES_XS,UV_VISOR_YELLOW,0,5600.0,21,16,6290.0,9,6
PEBBLES_XS,UV_VISOR_AMBER,0,22555.0,21,16,15655.0,13,10
PEBBLES_XS,UV_VISOR_ORANGE,0,4120.0,17,14,-3045.0,6,5
PEBBLES_XS,UV_VISOR_RED,0,19465.0,18,12,6135.0,9,5
PEBBLES_XS,UV_VISOR_MAGENTA,0,2440.0,15,10,27715.0,20,19
PEBBLES_XS,TRANSLATOR_SPACE_GRAY,0,13255.0,21,16,17820.0,15,13
PEBBLES_XS,TRANSLATOR_ASTRO_BLACK,0,48290.0,28,25,3730.0,9,7
PEBBLES_XS,TRANSLATOR_ECLIPSE_CHARCOAL,0,16875.0,19,14,21790.0,17,15
PEBBLES_XS,TRANSLATOR_GRAPHITE_MIST,0,20185.0,19,15,9635.0,8,7
PEBBLES_XS,TRANSLATOR_VOID_BLUE,0,14345.0,24,19,1725.0,10,8
PEBBLES_XS,PANEL_1X2,0,4480.0,14,10,-4370.0,9,5
PEBBLES_XS,PANEL_2X2,0,-2860.0,14,10,7165.0,11,8
PEBBLES_XS,PANEL_1X4,0,9320.0,16,12,3290.0,9,5
PEBBLES_XS,PANEL_2X4,0,-14495.0,14,9,-11435.0,8,3
PEBBLES_XS,PANEL_4X4,0,22555.0,21,16,18745.0,14,13
PEBBLES_XS,OXYGEN_SHAKE_MORNING_BREATH,0,37990.0,24,21,9130.0,12,10
PEBBLES_XS,OXYGEN_SHAKE_EVENING_BREATH,0,27130.0,24,22,-1485.0,7,5
PEBBLES_XS,OXYGEN_SHAKE_MINT,0,23270.0,25,21,-14330.0,6,2
PEBBLES_XS,OXYGEN_SHAKE_CHOCOLATE,0,27725.0,23,19,-18765.0,5,1
PEBBLES_XS,OXYGEN_SHAKE_GARLIC,0,-8990.0,14,9,-4520.0,8,5
PEBBLES_XS,SNACKPACK_CHOCOLATE,0,15940.0,20,15,9785.0,11,8
PEBBLES_XS,SNACKPACK_VANILLA,0,5945.0,17,12,4600.0,12,9
PEBBLES_XS,SNACKPACK_PISTACHIO,0,22065.0,21,18,5030.0,10,8
PEBBLES_XS,SNACKPACK_STRAWBERRY,0,10835.0,19,14,-2235.0,7,5
PEBBLES_XS,SNACKPACK_RASPBERRY,0,22800.0,20,15,7310.0,11,7
PEBBLES_S,PEBBLES_M,1,-7220.0,15,11,6790.0,10,6
PEBBLES_S,PEBBLES_L,1,18980.0,22,16,31990.0,13,11
PEBBLES_S,PEBBLES_XL,1,14200.0,17,11,23695.0,12,9
PEBBLES_S,ROBOT_VACUUMING,0,16670.0,19,16,18025.0,13,11
PEBBLES_S,ROBOT_MOPPING,0,-1770.0,15,9,13505.0,9,6
PEBBLES_S,ROBOT_DISHES,0,-1295.0,14,10,450.0,8,6
PEBBLES_S,ROBOT_LAUNDRY,0,36690.0,22,19,21650.0,13,11
PEBBLES_S,ROBOT_IRONING,0,13770.0,18,14,15705.0,12,10
PEBBLES_S,UV_VISOR_YELLOW,0,25275.0,22,19,7735.0,9,5
PEBBLES_S,UV_VISOR_AMBER,0,18950.0,20,16,14765.0,9,8
PEBBLES_S,UV_VISOR_ORANGE,0,10115.0,19,13,1595.0,9,7
PEBBLES_S,UV_VISOR_RED,0,21670.0,25,22,-1170.0,7,5
PEBBLES_S,UV_VISOR_MAGENTA,0,15270.0,18,13,5910.0,12,10
PEBBLES_S,TRANSLATOR_SPACE_GRAY,0,15745.0,20,15,21065.0,14,13
PEBBLES_S,TRANSLATOR_ASTRO_BLACK,0,12165.0,21,16,2800.0,6,3
PEBBLES_S,TRANSLATOR_ECLIPSE_CHARCOAL,0,23805.0,22,19,12770.0,11,9
PEBBLES_S,TRANSLATOR_GRAPHITE_MIST,0,25715.0,20,16,6760.0,8,5
PEBBLES_S,TRANSLATOR_VOID_BLUE,0,17970.0,20,16,18010.0,13,11
PEBBLES_S,PANEL_1X2,0,1695.0,16,12,1535.0,9,6
PEBBLES_S,PANEL_2X2,0,24770.0,25,20,26755.0,18,17
PEBBLES_S,PANEL_1X4,0,-6605.0,15,9,12720.0,12,10
PEBBLES_S,PANEL_2X4,0,-4995.0,15,10,6410.0,11,8
PEBBLES_S,PANEL_4X4,0,3125.0,18,12,5290.0,10,7
PEBBLES_S,OXYGEN_SHAKE_MORNING_BREATH,0,8040.0,19,15,10485.0,11,8
PEBBLES_S,OXYGEN_SHAKE_EVENING_BREATH,0,24500.0,22,18,25140.0,15,13
PEBBLES_S,OXYGEN_SHAKE_MINT,0,41290.0,27,23,8290.0,12,10
PEBBLES_S,OXYGEN_SHAKE_CHOCOLATE,0,30650.0,24,20,-8635.0,7,4
PEBBLES_S,OXYGEN_SHAKE_GARLIC,0,14595.0,24,20,-6105.0,8,5
PEBBLES_S,SNACKPACK_CHOCOLATE,0,14185.0,22,17,5280.0,8,6
PEBBLES_S,SNACKPACK_VANILLA,0,29955.0,24,21,20175.0,17,15
PEBBLES_S,SNACKPACK_PISTACHIO,0,33275.0,26,20,13795.0,10,8
PEBBLES_S,SNACKPACK_STRAWBERRY,0,20410.0,23,19,11135.0,9,6
PEBBLES_S,SNACKPACK_RASPBERRY,0,13770.0,19,13,11215.0,11,8
PEBBLES_M,PEBBLES_L,1,-2515.0,15,11,1065.0,9,5
PEBBLES_M,PEBBLES_XL,1,33420.0,20,14,32640.0,16,14
PEBBLES_M,ROBOT_VACUUMING,0,30565.0,27,24,26635.0,19,18
PEBBLES_M,ROBOT_MOPPING,0,7050.0,19,12,15260.0,13,10
PEBBLES_M,ROBOT_DISHES,0,10340.0,18,13,8080.0,9,7
PEBBLES_M,ROBOT_LAUNDRY,0,15145.0,21,18,14045.0,13,10
PEBBLES_M,ROBOT_IRONING,0,-9290.0,12,8,7845.0,11,9
PEBBLES_M,UV_VISOR_YELLOW,0,21295.0,23,20,6535.0,11,9
PEBBLES_M,UV_VISOR_AMBER,0,-1105.0,18,15,7150.0,10,8
PEBBLES_M,UV_VISOR_ORANGE,0,-3235.0,16,12,-230.0,11,9
PEBBLES_M,UV_VISOR_RED,0,31305.0,25,22,9895.0,10,8
PEBBLES_M,UV_VISOR_MAGENTA,0,-7245.0,18,12,7635.0,13,11
PEBBLES_M,TRANSLATOR_SPACE_GRAY,0,26830.0,29,24,10475.0,10,7
PEBBLES_M,TRANSLATOR_ASTRO_BLACK,0,11120.0,19,14,15365.0,13,11
PEBBLES_M,TRANSLATOR_ECLIPSE_CHARCOAL,0,-5690.0,20,14,11070.0,12,10
PEBBLES_M,TRANSLATOR_GRAPHITE_MIST,0,17620.0,20,17,5395.0,9,8
PEBBLES_M,TRANSLATOR_VOID_BLUE,0,-2335.0,18,12,12555.0,14,12
PEBBLES_M,PANEL_1X2,0,14170.0,20,16,18295.0,18,16
PEBBLES_M,PANEL_2X2,0,-1140.0,19,15,17455.0,13,11
PEBBLES_M,PANEL_1X4,0,-10340.0,18,13,9010.0,11,9
PEBBLES_M,PANEL_2X4,0,490.0,18,14,10240.0,11,9
PEBBLES_M,PANEL_4X4,0,27365.0,30,26,3840.0,11,9
PEBBLES_M,OXYGEN_SHAKE_MORNING_BREATH,0,-33175.0,11,6,16850.0,14,13
PEBBLES_M,OXYGEN_SHAKE_EVENING_BREATH,0,5075.0,17,11,3055.0,12,10
PEBBLES_M,OXYGEN_SHAKE_MINT,0,9660.0,19,15,-5890.0,8,4
PEBBLES_M,OXYGEN_SHAKE_CHOCOLATE,0,6385.0,19,14,11750.0,14,12
PEBBLES_M,OXYGEN_SHAKE_GARLIC,0,10090.0,25,20,14935.0,15,14
PEBBLES_M,SNACKPACK_CHOCOLATE,0,10505.0,19,15,27220.0,22,20
PEBBLES_M,SNACKPACK_VANILLA,0,11335.0,20,14,8460.0,11,9
PEBBLES_M,SNACKPACK_PISTACHIO,0,400.0,16,11,15275.0,15,13
PEBBLES_M,SNACKPACK_STRAWBERRY,0,10330.0,19,15,11250.0,12,10
PEBBLES_M,SNACKPACK_RASPBERRY,0,10565.0,20,15,20285.0,15,14
PEBBLES_L,PEBBLES_XL,1,17630.0,17,11,12970.0,14,12
PEBBLES_L,ROBOT_VACUUMING,0,3460.0,15,11,130.0,8,6
PEBBLES_L,ROBOT_MOPPING,0,-16030.0,16,11,8240.0,10,8
PEBBLES_L,ROBOT_DISHES,0,5275.0,19,14,-1705.0,11,10
PEBBLES_L,ROBOT_LAUNDRY,0,14225.0,16,13,-1335.0,12,9
PEBBLES_L,ROBOT_IRONING,0,-21275.0,9,3,13110.0,12,11
PEBBLES_L,UV_VISOR_YELLOW,0,7555.0,17,14,-515.0,8,5
PEBBLES_L,UV_VISOR_AMBER,0,2030.0,18,13,-7190.0,9,7
PEBBLES_L,UV_VISOR_ORANGE,0,10805.0,20,14,23135.0,14,12
PEBBLES_L,UV_VISOR_RED,0,14725.0,19,14,-2160.0,8,6
PEBBLES_L,UV_VISOR_MAGENTA,0,-10110.0,16,10,-2795.0,9,6
PEBBLES_L,TRANSLATOR_SPACE_GRAY,0,-430.0,16,11,10390.0,15,12
PEBBLES_L,TRANSLATOR_ASTRO_BLACK,0,6430.0,17,11,15045.0,13,11
PEBBLES_L,TRANSLATOR_ECLIPSE_CHARCOAL,0,1940.0,18,14,19140.0,13,11
PEBBLES_L,TRANSLATOR_GRAPHITE_MIST,0,4875.0,17,14,3740.0,10,6
PEBBLES_L,TRANSLATOR_VOID_BLUE,0,9975.0,20,16,9310.0,15,11
PEBBLES_L,PANEL_1X2,0,-15045.0,13,9,-6040.0,9,7
PEBBLES_L,PANEL_2X2,0,8615.0,13,10,-18960.0,5,3
PEBBLES_L,PANEL_1X4,0,-10970.0,16,11,6505.0,12,9
PEBBLES_L,PANEL_2X4,0,-13705.0,19,15,-8550.0,10,7
PEBBLES_L,PANEL_4X4,0,-11940.0,15,10,3685.0,10,7
PEBBLES_L,OXYGEN_SHAKE_MORNING_BREATH,0,-32495.0,10,3,11070.0,17,14
PEBBLES_L,OXYGEN_SHAKE_EVENING_BREATH,0,-1945.0,15,8,4495.0,10,7
PEBBLES_L,OXYGEN_SHAKE_MINT,0,6300.0,18,13,-17400.0,6,4
PEBBLES_L,OXYGEN_SHAKE_CHOCOLATE,0,-3670.0,15,10,-5155.0,11,10
PEBBLES_L,OXYGEN_SHAKE_GARLIC,0,17800.0,19,15,-7995.0,10,8
PEBBLES_L,SNACKPACK_CHOCOLATE,0,3965.0,16,12,4860.0,14,12
PEBBLES_L,SNACKPACK_VANILLA,0,-2670.0,18,13,-6680.0,8,5
PEBBLES_L,SNACKPACK_PISTACHIO,0,-7670.0,16,10,10110.0,15,13
PEBBLES_L,SNACKPACK_STRAWBERRY,0,-1685.0,17,12,5990.0,14,12
PEBBLES_L,SNACKPACK_RASPBERRY,0,9615.0,17,11,-6655.0,8,5
PEBBLES_XL,ROBOT_VACUUMING,0,10135.0,18,15,15825.0,14,12
PEBBLES_XL,ROBOT_MOPPING,0,5710.0,17,12,9855.0,12,10
PEBBLES_XL,ROBOT_DISHES,0,33045.0,20,15,870.0,6,4
PEBBLES_XL,ROBOT_LAUNDRY,0,5095.0,17,10,-8710.0,11,7
PEBBLES_XL,ROBOT_IRONING,0,49240.0,25,20,12080.0,15,13
PEBBLES_XL,UV_VISOR_YELLOW,0,40900.0,20,15,-39250.0,5,2
PEBBLES_XL,UV_VISOR_AMBER,0,-4460.0,15,8,-8430.0,8,6
PEBBLES_XL,UV_VISOR_ORANGE,0,40490.0,21,17,19955.0,17,15
PEBBLES_XL,UV_VISOR_RED,0,12940.0,16,12,19415.0,13,11
PEBBLES_XL,UV_VISOR_MAGENTA,0,7650.0,15,9,21995.0,13,10
PEBBLES_XL,TRANSLATOR_SPACE_GRAY,0,15515.0,17,10,-25265.0,7,3
PEBBLES_XL,TRANSLATOR_ASTRO_BLACK,0,27940.0,20,15,2585.0,11,9
PEBBLES_XL,TRANSLATOR_ECLIPSE_CHARCOAL,0,38120.0,21,17,12425.0,14,12
PEBBLES_XL,TRANSLATOR_GRAPHITE_MIST,0,28870.0,21,15,-13620.0,9,6
PEBBLES_XL,TRANSLATOR_VOID_BLUE,0,39535.0,20,14,1655.0,10,8
PEBBLES_XL,PANEL_1X2,0,-21415.0,12,5,17225.0,11,9
PEBBLES_XL,PANEL_2X2,0,39430.0,20,17,-1390.0,8,5
PEBBLES_XL,PANEL_1X4,0,-5120.0,13,7,8955.0,11,8
PEBBLES_XL,PANEL_2X4,0,62675.0,24,19,33255.0,14,13
PEBBLES_XL,PANEL_4X4,0,10455.0,19,12,-2730.0,12,10
PEBBLES_XL,OXYGEN_SHAKE_MORNING_BREATH,0,58505.0,24,21,26035.0,14,11
PEBBLES_XL,OXYGEN_SHAKE_EVENING_BREATH,0,-6325.0,14,8,-2890.0,10,6
PEBBLES_XL,OXYGEN_SHAKE_MINT,0,22110.0,19,14,12105.0,12,9
PEBBLES_XL,OXYGEN_SHAKE_CHOCOLATE,0,72030.0,27,24,31215.0,16,13
PEBBLES_XL,OXYGEN_SHAKE_GARLIC,0,23195.0,19,15,33750.0,16,14
PEBBLES_XL,SNACKPACK_CHOCOLATE,0,3255.0,16,11,13100.0,13,10
PEBBLES_XL,SNACKPACK_VANILLA,0,16170.0,18,12,3745.0,11,8
PEBBLES_XL,SNACKPACK_PISTACHIO,0,30355.0,19,13,-5580.0,9,6
PEBBLES_XL,SNACKPACK_STRAWBERRY,0,32355.0,18,14,2235.0,10,7
PEBBLES_XL,SNACKPACK_RASPBERRY,0,22705.0,19,13,15255.0,13,10
ROBOT_VACUUMING,ROBOT_MOPPING,1,-21850.0,12,8,20415.0,13,11
ROBOT_VACUUMING,ROBOT_DISHES,1,12330.0,18,15,19075.0,11,10
ROBOT_VACUUMING,ROBOT_LAUNDRY,1,30345.0,25,22,14955.0,14,13
ROBOT_VACUUMING,ROBOT_IRONING,1,470.0,16,11,5590.0,9,7
ROBOT_VACUUMING,UV_VISOR_YELLOW,0,9585.0,16,12,3135.0,10,8
ROBOT_VACUUMING,UV_VISOR_AMBER,0,-435.0,15,10,19080.0,12,12
ROBOT_VACUUMING,UV_VISOR_ORANGE,0,-5780.0,14,8,3240.0,7,5
ROBOT_VACUUMING,UV_VISOR_RED,0,19100.0,20,16,11835.0,9,7
ROBOT_VACUUMING,UV_VISOR_MAGENTA,0,13630.0,22,18,4255.0,9,8
ROBOT_VACUUMING,TRANSLATOR_SPACE_GRAY,0,1310.0,16,11,1360.0,7,5
ROBOT_VACUUMING,TRANSLATOR_ASTRO_BLACK,0,34610.0,25,23,17355.0,15,13
ROBOT_VACUUMING,TRANSLATOR_ECLIPSE_CHARCOAL,0,10335.0,15,12,14000.0,14,12
ROBOT_VACUUMING,TRANSLATOR_GRAPHITE_MIST,0,15105.0,19,13,3920.0,9,7
