a,b,cat_a,cat_b,same_cat,spread_std,drift_d2_d4,in_sample_pnl,in_sample_n,oos_d4_pnl,oos_d4_n,oos_d4_w,oos_winrate,robustness
SLEEP_POD_COTTON,OXYGEN_SHAKE_CHOCOLATE,SLEEP_POD,OXYGEN_SHAKE,0,884.2952839521266,700.0,4415.0,28,-12830.0,9,6,0.6666666666666666,-2.0
SLEEP_POD_COTTON,OXYGEN_SHAKE_GARLIC,SLEEP_POD,OXYGEN_SHAKE,0,763.2074728851213,-2472.0,8500.0,34,-7400.0,9,5,0.5555555555555556,-0.8705882352941177
SLEEP_POD_COTTON,SNACKPACK_CHOCOLATE,SLEEP_POD,SNACKPACK,0,1024.645451619388,1752.0,-5230.0,21,-12590.0,6,2,0.3333333333333333,2.407265774378585
SLEEP_POD_COTTON,SNACKPACK_VANILLA,SLEEP_POD,SNACKPACK,0,836.5636463938354,1089.0,17435.0,32,-1580.0,10,6,0.6,-0.09062231144250071
SLEEP_POD_COTTON,SNACKPACK_PISTACHIO,SLEEP_POD,SNACKPACK,0,1008.1541315847151,2301.0,-3770.0,21,1425.0,9,6,0.6666666666666666,-0.3779840848806366
SLEEP_POD_COTTON,SNACKPACK_STRAWBERRY,SLEEP_POD,SNACKPACK,0,661.7948623277828,512.5,-4430.0,20,-5735.0,6,3,0.5,1.2945823927765236
SLEEP_POD_COTTON,SNACKPACK_RASPBERRY,SLEEP_POD,SNACKPACK,0,937.9899258021859,1113.5,1180.0,27,-21915.0,4,0,0.0,-2.0
MICROCHIP_CIRCLE,MICROCHIP_OVAL,MICROCHIP,MICROCHIP,1,1838.106603835283,4869.5,-5895.0,26,-32280.0,2,0,0.0,5.0
MICROCHIP_CIRCLE,MICROCHIP_SQUARE,MICROCHIP,MICROCHIP,1,1953.4847624294127,-3244.5,-4345.0,25,15980.0,13,10,0.7692307692307693,-2.0
MICROCHIP_CIRCLE,MICROCHIP_RECTANGLE,MICROCHIP,MICROCHIP,1,859.148185303402,1616.5,40545.0,41,2990.0,14,12,0.8571428571428571,0.07374522135898384
MICROCHIP_CIRCLE,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP,1,1226.6451732671894,2447.0,14540.0,27,-785.0,9,6,0.6666666666666666,-0.053988995873452544
MICROCHIP_CIRCLE,PEBBLES_XS,MICROCHIP,PEBBLES,0,1640.0391933974931,4350.5,3245.0,31,-17085.0,7,2,0.2857142857142857,-2.0
MICROCHIP_CIRCLE,PEBBLES_S,MICROCHIP,PEBBLES,0,1203.1639415557206,2322.0,-710.0,24,-16970.0,8,4,0.5,5.0
MICROCHIP_CIRCLE,PEBBLES_M,MICROCHIP,PEBBLES,0,820.4630838481338,-313.5,1950.0,29,20010.0,17,15,0.8823529411764706,5.0
MICROCHIP_CIRCLE,PEBBLES_L,MICROCHIP,PEBBLES,0,984.2939681348132,1262.5,-32535.0,22,-9535.0,11,9,0.8181818181818182,0.2930690026125711
MICROCHIP_CIRCLE,PEBBLES_XL,MICROCHIP,PEBBLES,0,1565.344073589062,-5679.5,107145.0,41,45030.0,16,14,0.875,0.42027159456810864
MICROCHIP_CIRCLE,ROBOT_VACUUMING,MICROCHIP,ROBOT,0,822.9026338474579,2113.5,6475.0,29,405.0,10,6,0.6,0.06254826254826255
MICROCHIP_CIRCLE,ROBOT_MOPPING,MICROCHIP,ROBOT,0,934.7513918722618,-1199.0,-5395.0,28,-355.0,10,8,0.8,0.06580166821130677
MICROCHIP_CIRCLE,ROBOT_DISHES,MICROCHIP,ROBOT,0,549.9015453738239,-811.5,18560.0,28,7665.0,10,6,0.6,0.4129849137931034
MICROCHIP_CIRCLE,ROBOT_LAUNDRY,MICROCHIP,ROBOT,0,938.7101037605592,1134.0,-1270.0,23,-4060.0,8,5,0.625,3.1968503937007875
MICROCHIP_CIRCLE,ROBOT_IRONING,MICROCHIP,ROBOT,0,1049.9379852350803,2558.5,-9380.0,22,-10875.0,6,4,0.6666666666666666,1.1593816631130065
MICROCHIP_CIRCLE,UV_VISOR_YELLOW,MICROCHIP,UV_VISOR,0,1131.2768495398384,317.5,-13550.0,25,-24140.0,7,5,0.7142857142857143,1.781549815498155
MICROCHIP_CIRCLE,UV_VISOR_AMBER,MICROCHIP,UV_VISOR,0,1204.2737884162384,3258.5,100.0,28,-6895.0,9,5,0.5555555555555556,-2.0
MICROCHIP_CIRCLE,UV_VISOR_ORANGE,MICROCHIP,UV_VISOR,0,768.3445726745666,1048.0,12500.0,32,-12440.0,7,4,0.5714285714285714,-0.9952
MICROCHIP_CIRCLE,UV_VISOR_RED,MICROCHIP,UV_VISOR,0,561.901580045631,-1334.0,15930.0,31,17090.0,13,11,0.8461538461538461,1.0728185812931577
MICROCHIP_CIRCLE,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,0,797.4647230799532,-1143.0,5715.0,25,-7450.0,8,6,0.75,-1.3035870516185477
MICROCHIP_CIRCLE,TRANSLATOR_SPACE_GRAY,MICROCHIP,TRANSLATOR,0,951.3292096979047,1959.5,-6865.0,28,-18075.0,5,3,0.6,2.6329206117989803
MICROCHIP_CIRCLE,TRANSLATOR_ASTRO_BLACK,MICROCHIP,TRANSLATOR,0,738.2326992420839,1425.0,-2535.0,21,-680.0,9,6,0.6666666666666666,0.2682445759368836
MICROCHIP_CIRCLE,TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP,TRANSLATOR,0,696.6698661152976,664.0,7270.0,24,-11960.0,6,3,0.5,-1.6451169188445667
MICROCHIP_CIRCLE,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,0,823.8192045066522,596.0,-11705.0,25,-18355.0,5,3,0.6,1.5681332763776163
MICROCHIP_CIRCLE,TRANSLATOR_VOID_BLUE,MICROCHIP,TRANSLATOR,0,696.9320730312227,-1175.5,16825.0,32,2620.0,11,9,0.8181818181818182,0.15572065378900446
MICROCHIP_CIRCLE,PANEL_1X2,MICROCHIP,PANEL,0,504.4264750824071,692.5,6285.0,27,7305.0,10,7,0.7,1.162291169451074
MICROCHIP_CIRCLE,PANEL_2X2,MICROCHIP,PANEL,0,1002.3531045787927,995.5,-11625.0,24,-9000.0,10,6,0.6,0.7741935483870968
MICROCHIP_CIRCLE,PANEL_1X4,MICROCHIP,PANEL,0,1044.2512717548184,1161.0,-9880.0,25,1925.0,13,9,0.6923076923076923,-0.19483805668016194
MICROCHIP_CIRCLE,PANEL_2X4,MICROCHIP,PANEL,0,605.6118863034669,-1965.0,33755.0,34,14800.0,13,10,0.7692307692307693,0.4384535624351948
MICROCHIP_CIRCLE,PANEL_4X4,MICROCHIP,PANEL,0,804.0027446139719,1260.0,-32465.0,20,-28440.0,5,2,0.4,0.8760203295857076
MICROCHIP_CIRCLE,OXYGEN_SHAKE_MORNING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,862.1520636660307,838.0,680.0,24,-550.0,11,9,0.8181818181818182,-0.8088235294117647
MICROCHIP_CIRCLE,OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,651.6675990466712,968.5,-1480.0,30,-530.0,9,7,0.7777777777777778,0.3581081081081081
MICROCHIP_CIRCLE,OXYGEN_SHAKE_MINT,MICROCHIP,OXYGEN_SHAKE,0,769.3646845867223,233.5,5895.0,30,-17540.0,7,2,0.2857142857142857,-2.0
MICROCHIP_CIRCLE,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP,OXYGEN_SHAKE,0,320.17394411034996,-325.5,31725.0,34,16370.0,14,13,0.9285714285714286,0.5159968479117415
MICROCHIP_CIRCLE,OXYGEN_SHAKE_GARLIC,MICROCHIP,OXYGEN_SHAKE,0,829.5959377290648,-3497.5,22065.0,30,24700.0,15,13,0.8666666666666667,1.1194198957625199
MICROCHIP_CIRCLE,SNACKPACK_CHOCOLATE,MICROCHIP,SNACKPACK,0,637.4648176154238,726.5,6890.0,29,-2890.0,9,6,0.6666666666666666,-0.41944847605224966
MICROCHIP_CIRCLE,SNACKPACK_VANILLA,MICROCHIP,SNACKPACK,0,481.15808930094175,63.5,12740.0,28,-1755.0,8,6,0.75,-0.1377551020408163
MICROCHIP_CIRCLE,SNACKPACK_PISTACHIO,MICROCHIP,SNACKPACK,0,602.0352791618325,1275.5,5015.0,25,-7540.0,7,4,0.5714285714285714,-1.5034895314057826
MICROCHIP_CIRCLE,SNACKPACK_STRAWBERRY,MICROCHIP,SNACKPACK,0,600.8577881517831,-513.0,8235.0,27,4580.0,11,9,0.8181818181818182,0.5561627200971463
MICROCHIP_CIRCLE,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,0,533.4388882814848,88.0,26510.0,32,6170.0,14,11,0.7857142857142857,0.23274236137306678
MICROCHIP_OVAL,MICROCHIP_SQUARE,MICROCHIP,MICROCHIP,1,3148.6985420540277,-8114.0,17845.0,27,15725.0,10,8,0.8,0.8811992154665172
MICROCHIP_OVAL,MICROCHIP_RECTANGLE,MICROCHIP,MICROCHIP,1,1204.6259016608706,-3253.0,15745.0,29,-16075.0,6,4,0.6666666666666666,-1.0209590346141633
MICROCHIP_OVAL,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP,1,922.6861198813671,-2422.5,63480.0,43,41815.0,22,22,1.0,0.6587114051669817
MICROCHIP_OVAL,PEBBLES_XS,MICROCHIP,PEBBLES,0,770.3262334815669,-519.0,56025.0,45,31560.0,24,22,0.9166666666666666,0.5633199464524766
MICROCHIP_OVAL,PEBBLES_S,MICROCHIP,PEBBLES,0,911.9975799323153,-2547.5,38155.0,33,28235.0,17,15,0.8823529411764706,0.7400078626654436
MICROCHIP_OVAL,PEBBLES_M,MICROCHIP,PEBBLES,0,2119.5102648440707,-5183.0,645.0,27,20600.0,14,11,0.7857142857142857,5.0
MICROCHIP_OVAL,PEBBLES_L,MICROCHIP,PEBBLES,0,1849.0095431588545,-3607.0,-13305.0,26,6095.0,10,7,0.7,-0.45809845922585496
MICROCHIP_OVAL,PEBBLES_XL,MICROCHIP,PEBBLES,0,3085.00916371329,-10549.0,5415.0,27,-19965.0,9,5,0.5555555555555556,-2.0
MICROCHIP_OVAL,ROBOT_VACUUMING,MICROCHIP,ROBOT,0,1117.0950817697044,-2756.0,12105.0,29,4040.0,12,7,0.5833333333333334,0.33374638579099547
MICROCHIP_OVAL,ROBOT_MOPPING,MICROCHIP,ROBOT,0,2174.269634876104,-6068.5,6930.0,27,8140.0,9,7,0.7777777777777778,1.1746031746031746
MICROCHIP_OVAL,ROBOT_DISHES,MICROCHIP,ROBOT,0,2037.0250444761596,-5681.0,-3640.0,26,-7475.0,9,6,0.6666666666666666,2.0535714285714284
MICROCHIP_OVAL,ROBOT_LAUNDRY,MICROCHIP,ROBOT,0,1068.828627943429,-3735.5,11720.0,27,6875.0,9,6,0.6666666666666666,0.58660409556314
MICROCHIP_OVAL,ROBOT_IRONING,MICROCHIP,ROBOT,0,944.1183184761666,-2311.0,105.0,26,-10550.0,7,4,0.5714285714285714,-2.0
MICROCHIP_OVAL,UV_VISOR_YELLOW,MICROCHIP,UV_VISOR,0,1529.2622716248507,-4552.0,21875.0,31,9320.0,10,8,0.8,0.42605714285714286
MICROCHIP_OVAL,UV_VISOR_AMBER,MICROCHIP,UV_VISOR,0,840.4345520347886,-1611.0,-365.0,25,2145.0,9,6,0.6666666666666666,-2.0
MICROCHIP_OVAL,UV_VISOR_ORANGE,MICROCHIP,UV_VISOR,0,1930.693402721006,-3821.5,-30430.0,20,-23640.0,5,2,0.4,0.7768649359185015
MICROCHIP_OVAL,UV_VISOR_RED,MICROCHIP,UV_VISOR,0,2046.7111313626185,-6203.5,505.0,26,-5395.0,8,5,0.625,-2.0
MICROCHIP_OVAL,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,0,2033.9479048682228,-6012.5,-2355.0,26,5310.0,12,10,0.8333333333333334,-2.0
MICROCHIP_OVAL,TRANSLATOR_SPACE_GRAY,MICROCHIP,TRANSLATOR,0,1304.0743644593174,-2910.0,8305.0,27,20390.0,13,13,1.0,2.455147501505117
MICROCHIP_OVAL,TRANSLATOR_ASTRO_BLACK,MICROCHIP,TRANSLATOR,0,1333.3655752831369,-3444.5,10535.0,28,5830.0,9,5,0.5555555555555556,0.5533934504034171
MICROCHIP_OVAL,TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP,TRANSLATOR,0,1577.4606090813504,-4205.5,33660.0,43,7045.0,18,16,0.8888888888888888,0.20929887106357695
MICROCHIP_OVAL,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,0,1861.1969365272444,-4273.5,17050.0,37,15450.0,16,14,0.875,0.906158357771261
MICROCHIP_OVAL,TRANSLATOR_VOID_BLUE,MICROCHIP,TRANSLATOR,0,1979.5961452063784,-6045.0,-10165.0,26,-11585.0,8,6,0.75,1.1396950319724546
MICROCHIP_OVAL,PANEL_1X2,MICROCHIP,PANEL,0,1792.6837624555844,-4177.0,7385.0,28,-8680.0,7,4,0.5714285714285714,-1.1753554502369667
MICROCHIP_OVAL,PANEL_2X2,MICROCHIP,PANEL,0,1180.7656334027172,-3874.0,-15685.0,24,-1020.0,10,7,0.7,0.06503028371055149
MICROCHIP_OVAL,PANEL_1X4,MICROCHIP,PANEL,0,994.9710719190399,-3708.5,-8290.0,22,-6970.0,8,4,0.5,0.8407720144752714
MICROCHIP_OVAL,PANEL_2X4,MICROCHIP,PANEL,0,2096.3815131501697,-6834.5,11440.0,30,-10330.0,8,5,0.625,-0.902972027972028
MICROCHIP_OVAL,PANEL_4X4,MICROCHIP,PANEL,0,1616.9530932825573,-3609.5,11180.0,32,1005.0,14,10,0.7142857142857143,0.08989266547406083
MICROCHIP_OVAL,OXYGEN_SHAKE_MORNING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,1146.1891984027764,-4031.5,-3915.0,24,-7685.0,6,3,0.5,1.962962962962963
MICROCHIP_OVAL,OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,1698.637381974501,-3901.0,-9660.0,24,-2340.0,8,7,0.875,0.2422360248447205
MICROCHIP_OVAL,OXYGEN_SHAKE_MINT,MICROCHIP,OXYGEN_SHAKE,0,1384.2650675148404,-4636.0,14700.0,29,-4380.0,10,8,0.8,-0.2979591836734694
MICROCHIP_OVAL,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP,OXYGEN_SHAKE,0,1967.4568624855524,-5195.0,-14625.0,23,-22220.0,5,3,0.6,1.5193162393162394
MICROCHIP_OVAL,OXYGEN_SHAKE_GARLIC,MICROCHIP,OXYGEN_SHAKE,0,2413.064242739902,-8367.0,-28380.0,22,-23635.0,4,2,0.5,0.8328047921071177
MICROCHIP_OVAL,SNACKPACK_CHOCOLATE,MICROCHIP,SNACKPACK,0,1422.2003171579108,-4143.0,5045.0,32,10205.0,16,14,0.875,2.022794846382557
MICROCHIP_OVAL,SNACKPACK_VANILLA,MICROCHIP,SNACKPACK,0,1639.5496783703356,-4806.0,15025.0,33,-5410.0,9,5,0.5555555555555556,-0.3600665557404326
MICROCHIP_OVAL,SNACKPACK_PISTACHIO,MICROCHIP,SNACKPACK,0,1416.520746886643,-3594.0,16115.0,30,-1565.0,8,6,0.75,-0.09711448960595719
MICROCHIP_OVAL,SNACKPACK_STRAWBERRY,MICROCHIP,SNACKPACK,0,1837.803539317869,-5382.5,-365.0,27,-6550.0,8,6,0.75,5.0
MICROCHIP_OVAL,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,0,1567.9736615687918,-4781.5,12640.0,29,4290.0,12,9,0.75,0.33939873417721517
MICROCHIP_SQUARE,MICROCHIP_RECTANGLE,MICROCHIP,MICROCHIP,1,2518.711864675718,4861.0,-9875.0,24,8790.0,10,8,0.8,-0.890126582278481
MICROCHIP_SQUARE,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP,1,2327.7469947113923,5691.5,28640.0,27,10570.0,8,5,0.625,0.36906424581005587
MICROCHIP_SQUARE,PEBBLES_XS,MICROCHIP,PEBBLES,0,3209.2345152368007,7595.0,-9810.0,27,12365.0,14,10,0.7142857142857143,-1.2604485219164119
MICROCHIP_SQUARE,PEBBLES_S,MICROCHIP,PEBBLES,0,2433.743097927322,5566.5,13710.0,30,9505.0,12,10,0.8333333333333334,0.6932895696571846
MICROCHIP_SQUARE,PEBBLES_M,MICROCHIP,PEBBLES,0,1463.107859187246,2931.0,39305.0,31,24395.0,11,9,0.8181818181818182,0.6206589492430988
MICROCHIP_SQUARE,PEBBLES_L,MICROCHIP,PEBBLES,0,1678.1288977784511,4507.0,10420.0,26,15805.0,10,7,0.7,1.5167946257197698
MICROCHIP_SQUARE,PEBBLES_XL,MICROCHIP,PEBBLES,0,1543.1244856348974,-2435.0,50150.0,33,18775.0,12,8,0.6666666666666666,0.3743768693918245
MICROCHIP_SQUARE,ROBOT_VACUUMING,MICROCHIP,ROBOT,0,2283.075091498233,5358.0,18805.0,28,22260.0,12,11,0.9166666666666666,1.1837277319861739
MICROCHIP_SQUARE,ROBOT_MOPPING,MICROCHIP,ROBOT,0,1380.7740447554513,2045.5,17405.0,27,13005.0,11,9,0.8181818181818182,0.7471990807239299
MICROCHIP_SQUARE,ROBOT_DISHES,MICROCHIP,ROBOT,0,1537.8046407398783,2433.0,22205.0,29,-2010.0,10,6,0.6,-0.09052015311866697
MICROCHIP_SQUARE,ROBOT_LAUNDRY,MICROCHIP,ROBOT,0,2237.73601318098,4378.5,9925.0,23,10505.0,8,6,0.75,1.0584382871536524
MICROCHIP_SQUARE,ROBOT_IRONING,MICROCHIP,ROBOT,0,2445.5193240402195,5803.0,-12900.0,26,5910.0,10,7,0.7,-0.45813953488372094
MICROCHIP_SQUARE,UV_VISOR_YELLOW,MICROCHIP,UV_VISOR,0,1758.7166381645065,3562.0,16615.0,26,3230.0,10,7,0.7,0.1944026482094493
MICROCHIP_SQUARE,UV_VISOR_AMBER,MICROCHIP,UV_VISOR,0,2771.1644890910266,6503.0,-6265.0,28,2355.0,8,6,0.75,-0.3758978451715882
MICROCHIP_SQUARE,UV_VISOR_ORANGE,MICROCHIP,UV_VISOR,0,1501.3342670562497,4292.5,4840.0,22,15550.0,11,8,0.7272727272727273,3.2128099173553717
MICROCHIP_SQUARE,UV_VISOR_RED,MICROCHIP,UV_VISOR,0,1711.9885846409977,1910.5,-5330.0,24,-6530.0,7,3,0.42857142857142855,1.225140712945591
MICROCHIP_SQUARE,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,0,1366.6742829929058,2101.5,-5370.0,24,-2310.0,10,7,0.7,0.4301675977653631
MICROCHIP_SQUARE,TRANSLATOR_SPACE_GRAY,MICROCHIP,TRANSLATOR,0,2021.5718889568318,5204.0,21310.0,28,21465.0,13,11,0.8461538461538461,1.0072735804786486
MICROCHIP_SQUARE,TRANSLATOR_ASTRO_BLACK,MICROCHIP,TRANSLATOR,0,2248.2770607106936,4669.5,-19050.0,20,4200.0,8,4,0.5,-0.2204724409448819
MICROCHIP_SQUARE,TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP,TRANSLATOR,0,1787.3405779072511,3908.5,-1130.0,26,-1280.0,8,4,0.5,1.1327433628318584
MICROCHIP_SQUARE,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,0,1636.6365541797666,3840.5,480.0,25,-7355.0,7,3,0.42857142857142855,-2.0
MICROCHIP_SQUARE,TRANSLATOR_VOID_BLUE,MICROCHIP,TRANSLATOR,0,1440.586499132766,2069.0,27185.0,27,16995.0,11,8,0.7272727272727273,0.6251609343387897
MICROCHIP_SQUARE,PANEL_1X2,MICROCHIP,PANEL,0,2096.5758678187203,3937.0,-2975.0,27,4715.0,11,7,0.6363636363636364,-1.5848739495798319
MICROCHIP_SQUARE,PANEL_2X2,MICROCHIP,PANEL,0,2122.312607273015,4240.0,11015.0,31,6625.0,14,11,0.7857142857142857,0.6014525646845211
MICROCHIP_SQUARE,PANEL_1X4,MICROCHIP,PANEL,0,2466.0443889166513,4405.5,-7655.0,25,3335.0,10,7,0.7,-0.4356629653821032
MICROCHIP_SQUARE,PANEL_2X4,MICROCHIP,PANEL,0,1470.9276448879914,1279.5,12165.0,29,17435.0,16,13,0.8125,1.4332100287710645
MICROCHIP_SQUARE,PANEL_4X4,MICROCHIP,PANEL,0,1930.399957061679,4504.5,14530.0,30,13020.0,12,9,0.75,0.8960770818995183
MICROCHIP_SQUARE,OXYGEN_SHAKE_MORNING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,2361.9206819548713,4082.5,7500.0,31,20745.0,15,13,0.8666666666666667,2.766
MICROCHIP_SQUARE,OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,1841.1641442700802,4213.0,12895.0,27,4335.0,10,6,0.6,0.3361768127181078
MICROCHIP_SQUARE,OXYGEN_SHAKE_MINT,MICROCHIP,OXYGEN_SHAKE,0,1989.4653202989537,3478.0,-4900.0,23,-5145.0,8,5,0.625,1.05
MICROCHIP_SQUARE,OXYGEN_SHAKE_CHOCOLATE,MICROCHIP,OXYGEN_SHAKE,0,1826.537329087283,2919.0,3920.0,26,-190.0,8,5,0.625,-0.04846938775510204
MICROCHIP_SQUARE,OXYGEN_SHAKE_GARLIC,MICROCHIP,OXYGEN_SHAKE,0,1402.5356576051279,-253.0,22295.0,29,4155.0,10,6,0.6,0.18636465575241085
MICROCHIP_SQUARE,SNACKPACK_CHOCOLATE,MICROCHIP,SNACKPACK,0,1938.885271621242,3971.0,5505.0,28,4345.0,10,6,0.6,0.7892824704813806
MICROCHIP_SQUARE,SNACKPACK_VANILLA,MICROCHIP,SNACKPACK,0,1797.9542675772668,3308.0,15125.0,26,16145.0,11,8,0.7272727272727273,1.0674380165289257
MICROCHIP_SQUARE,SNACKPACK_PISTACHIO,MICROCHIP,SNACKPACK,0,1963.5650698153906,4520.0,10740.0,26,14150.0,11,7,0.6363636363636364,1.3175046554934824
MICROCHIP_SQUARE,SNACKPACK_STRAWBERRY,MICROCHIP,SNACKPACK,0,1553.5776620827896,2731.5,27390.0,29,13740.0,11,7,0.6363636363636364,0.5016429353778752
MICROCHIP_SQUARE,SNACKPACK_RASPBERRY,MICROCHIP,SNACKPACK,0,1831.8895832219653,3332.5,30785.0,29,16990.0,12,9,0.75,0.5518921552704239
MICROCHIP_RECTANGLE,MICROCHIP_TRIANGLE,MICROCHIP,MICROCHIP,1,914.189664613966,830.5,13440.0,29,7510.0,12,10,0.8333333333333334,0.5587797619047619
MICROCHIP_RECTANGLE,PEBBLES_XS,MICROCHIP,PEBBLES,0,910.3356701101119,2734.0,65515.0,44,870.0,11,8,0.7272727272727273,0.013279401663741128
MICROCHIP_RECTANGLE,PEBBLES_S,MICROCHIP,PEBBLES,0,771.2568914761711,705.5,21295.0,29,18275.0,13,11,0.8461538461538461,0.8581826719887298
MICROCHIP_RECTANGLE,PEBBLES_M,MICROCHIP,PEBBLES,0,1318.8791729098257,-1930.0,11215.0,35,5755.0,15,12,0.8,0.5131520285332144
MICROCHIP_RECTANGLE,PEBBLES_L,MICROCHIP,PEBBLES,0,1091.1370126901932,-354.0,-2140.0,28,3970.0,13,9,0.6923076923076923,-1.855140186915888
MICROCHIP_RECTANGLE,PEBBLES_XL,MICROCHIP,PEBBLES,0,2299.098958532813,-7296.0,37200.0,34,15640.0,14,12,0.8571428571428571,0.4204301075268817
MICROCHIP_RECTANGLE,ROBOT_VACUUMING,MICROCHIP,ROBOT,0,523.0031265004817,497.0,7315.0,27,790.0,10,8,0.8,0.10799726589200273
MICROCHIP_RECTANGLE,ROBOT_MOPPING,MICROCHIP,ROBOT,0,1395.1068510916716,-2815.5,8995.0,31,23580.0,17,15,0.8823529411764706,2.621456364647026
MICROCHIP_RECTANGLE,ROBOT_DISHES,MICROCHIP,ROBOT,0,1157.6268878848073,-2428.0,53750.0,44,17980.0,13,10,0.7692307692307693,0.33451162790697675
MICROCHIP_RECTANGLE,ROBOT_LAUNDRY,MICROCHIP,ROBOT,0,734.9914097902624,-482.5,21170.0,40,1920.0,14,10,0.7142857142857143,0.09069437883797828
MICROCHIP_RECTANGLE,ROBOT_IRONING,MICROCHIP,ROBOT,0,608.4361481994855,942.0,13560.0,29,-9100.0,5,2,0.4,-0.6710914454277286
MICROCHIP_RECTANGLE,UV_VISOR_YELLOW,MICROCHIP,UV_VISOR,0,1177.0436766005641,-1299.0,17865.0,33,-2965.0,11,7,0.6363636363636364,-0.16596697453120626
MICROCHIP_RECTANGLE,UV_VISOR_AMBER,MICROCHIP,UV_VISOR,0,580.6056990641094,1642.0,30350.0,38,-1205.0,10,6,0.6,-0.03970345963756178
MICROCHIP_RECTANGLE,UV_VISOR_ORANGE,MICROCHIP,UV_VISOR,0,1139.1441168389754,-568.5,-605.0,27,-8225.0,8,6,0.75,5.0
MICROCHIP_RECTANGLE,UV_VISOR_RED,MICROCHIP,UV_VISOR,0,1065.6731943637376,-2950.5,13875.0,28,-1305.0,10,7,0.7,-0.09405405405405405
MICROCHIP_RECTANGLE,UV_VISOR_MAGENTA,MICROCHIP,UV_VISOR,0,1289.77866315403,-2759.5,11445.0,31,4845.0,14,11,0.7857142857142857,0.4233289646133683
MICROCHIP_RECTANGLE,TRANSLATOR_SPACE_GRAY,MICROCHIP,TRANSLATOR,0,810.7830783443758,343.0,52570.0,50,9275.0,15,13,0.8666666666666667,0.17643142476697737
MICROCHIP_RECTANGLE,TRANSLATOR_ASTRO_BLACK,MICROCHIP,TRANSLATOR,0,452.0214739120621,-191.5,33620.0,34,11595.0,13,9,0.6923076923076923,0.344883997620464
MICROCHIP_RECTANGLE,TRANSLATOR_ECLIPSE_CHARCOAL,MICROCHIP,TRANSLATOR,0,878.5488786953835,-952.5,33355.0,31,7410.0,10,7,0.7,0.22215559886074052
MICROCHIP_RECTANGLE,TRANSLATOR_GRAPHITE_MIST,MICROCHIP,TRANSLATOR,0,1083.506725775105,-1020.5,-2925.0,26,-6615.0,10,6,0.6,2.2615384615384615
MICROCHIP_RECTANGLE,TRANSLATOR_VOID_BLUE,MICROCHIP,TRANSLATOR,0,1205.2695113803384,-2792.0,38225.0,39,33450.0,21,19,0.9047619047619048,0.8750817527795945
MICROCHIP_RECTANGLE,PANEL_1X2,MICROCHIP,PANEL,0,783.8576561106119,-924.0,22360.0,31,13625.0,15,13,0.8666666666666667,0.6093470483005367
MICROCHIP_RECTANGLE,PANEL_2X2,MICROCHIP,PANEL,0,935.0000482624728,-621.0,-3440.0,29,-2065.0,9,6,0.6666666666666666,0.6002906976744186
MICROCHIP_RECTANGLE,PANEL_1X4,MICROCHIP,PANEL,0,713.3360340169717,-455.5,18575.0,30,530.0,11,8,0.7272727272727273,0.028532974427994618
MICROCHIP_RECTANGLE,PANEL_2X4,MICROCHIP,PANEL,0,1242.0618721218354,-3581.5,23150.0,35,19105.0,18,16,0.8888888888888888,0.8252699784017279
MICROCHIP_RECTANGLE,PANEL_4X4,MICROCHIP,PANEL,0,829.0999149509422,-356.5,11465.0,32,-23535.0,7,3,0.42857142857142855,-2.0
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MORNING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,499.4884263630807,-778.5,32470.0,31,10210.0,14,11,0.7857142857142857,0.3144441022482291
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_EVENING_BREATH,MICROCHIP,OXYGEN_SHAKE,0,852.816861245569,-648.0,29205.0,36,8015.0,11,7,0.6363636363636364,0.27443930833761343
MICROCHIP_RECTANGLE,OXYGEN_SHAKE_MINT,MICROCHIP,OXYGEN_SHAKE,0,913.3176386308666,-1383.0,12755.0,31,-16890.0,7,5,0.7142857142857143,-1.324186593492748
